instance_id,family,system_id,annotation_origin,mapped_from_canonical,semantic_faithfulness,code_consistency,vacuity_rate,proof_utility,failure_mode_label,covered_units,missing_units,instance_path,packet_path,raw_metrics_path
greedy_interval_scheduling_003,greedy_interval_scheduling,text_only_v1,direct_adjudicated,False,0.5455,1.0,0.0909,0.2506,,,,benchmark/v0.3/instances/greedy/greedy_interval_scheduling_003/instance.json,benchmark/v0.3/annotation/review_packets/text_only_v1/greedy_interval_scheduling_001/packet.json,results/raw_metrics_strict.json
greedy_interval_scheduling_003,greedy_interval_scheduling,code_only_v1,direct_adjudicated,False,0.75,1.0,0.0,0.2796,,,,benchmark/v0.3/instances/greedy/greedy_interval_scheduling_003/instance.json,benchmark/v0.3/annotation/review_packets/code_only_v1/greedy_interval_scheduling_001/packet.json,results/raw_metrics_strict.json
greedy_interval_scheduling_003,greedy_interval_scheduling,naive_concat_v1,direct_adjudicated,False,0.875,1.0,0.0,0.2973,,,,benchmark/v0.3/instances/greedy/greedy_interval_scheduling_003/instance.json,benchmark/v0.3/annotation/review_packets/naive_concat_v1/greedy_interval_scheduling_001/packet.json,results/raw_metrics_strict.json
greedy_interval_scheduling_003,greedy_interval_scheduling,full_method_v1,direct_adjudicated,False,0.8,1.0,0.0,0.6962,,,,benchmark/v0.3/instances/greedy/greedy_interval_scheduling_003/instance.json,benchmark/v0.3/annotation/review_packets/full_method_v1/greedy_interval_scheduling_001/packet.json,results/raw_metrics_strict.json
sorting_insertion_sort_003,sorting_insertion_sort,text_only_v1,direct_adjudicated,False,1.0,1.0,0.0,0.315,,,,benchmark/v0.3/instances/sorting/sorting_insertion_sort_003/instance.json,benchmark/v0.3/annotation/review_packets/text_only_v1/sorting_insertion_sort_002/packet.json,results/raw_metrics_strict.json
sorting_insertion_sort_003,sorting_insertion_sort,code_only_v1,direct_adjudicated,False,0.8333,1.0,0.0,0.2914,,,,benchmark/v0.3/instances/sorting/sorting_insertion_sort_003/instance.json,benchmark/v0.3/annotation/review_packets/code_only_v1/sorting_insertion_sort_001/packet.json,results/raw_metrics_strict.json
sorting_insertion_sort_003,sorting_insertion_sort,naive_concat_v1,direct_adjudicated,False,0.7778,1.0,0.1111,0.2835,,,,benchmark/v0.3/instances/sorting/sorting_insertion_sort_003/instance.json,benchmark/v0.3/annotation/review_packets/naive_concat_v1/sorting_insertion_sort_001/packet.json,results/raw_metrics_strict.json
sorting_insertion_sort_003,sorting_insertion_sort,full_method_v1,direct_adjudicated,False,0.8333,1.0,0.0,0.7076,,,,benchmark/v0.3/instances/sorting/sorting_insertion_sort_003/instance.json,benchmark/v0.3/annotation/review_packets/full_method_v1/sorting_insertion_sort_001/packet.json,results/raw_metrics_strict.json
sorting_merge_sort_003,sorting_merge_sort,text_only_v1,direct_adjudicated,False,1.0,1.0,0.0,0.315,,,,benchmark/v0.3/instances/sorting/sorting_merge_sort_003/instance.json,benchmark/v0.3/annotation/review_packets/text_only_v1/sorting_merge_sort_001/packet.json,results/raw_metrics_strict.json
sorting_merge_sort_003,sorting_merge_sort,code_only_v1,direct_adjudicated,False,1.0,1.0,0.0,0.315,,,,benchmark/v0.3/instances/sorting/sorting_merge_sort_003/instance.json,benchmark/v0.3/annotation/review_packets/code_only_v1/sorting_merge_sort_001/packet.json,results/raw_metrics_strict.json
sorting_merge_sort_003,sorting_merge_sort,naive_concat_v1,direct_adjudicated,False,1.0,1.0,0.0,0.315,,,,benchmark/v0.3/instances/sorting/sorting_merge_sort_003/instance.json,benchmark/v0.3/annotation/review_packets/naive_concat_v1/sorting_merge_sort_001/packet.json,results/raw_metrics_strict.json
sorting_merge_sort_003,sorting_merge_sort,full_method_v1,direct_adjudicated,False,1.0,1.0,0.0,0.765,,,,benchmark/v0.3/instances/sorting/sorting_merge_sort_003/instance.json,benchmark/v0.3/annotation/review_packets/full_method_v1/sorting_merge_sort_001/packet.json,results/raw_metrics_strict.json
trees_bst_insert_003,trees_bst_insert,text_only_v1,direct_adjudicated,False,0.5455,1.0,0.0,0.2506,,,,benchmark/v0.3/instances/trees/trees_bst_insert_003/instance.json,benchmark/v0.3/annotation/review_packets/text_only_v1/trees_bst_insert_001/packet.json,results/raw_metrics_strict.json
trees_bst_insert_003,trees_bst_insert,code_only_v1,direct_adjudicated,False,0.9,1.0,0.0,0.3008,,,,benchmark/v0.3/instances/trees/trees_bst_insert_003/instance.json,benchmark/v0.3/annotation/review_packets/code_only_v1/trees_bst_insert_001/packet.json,results/raw_metrics_strict.json
trees_bst_insert_003,trees_bst_insert,naive_concat_v1,direct_adjudicated,False,0.875,1.0,0.0,0.2973,,,,benchmark/v0.3/instances/trees/trees_bst_insert_003/instance.json,benchmark/v0.3/annotation/review_packets/naive_concat_v1/trees_bst_insert_001/packet.json,results/raw_metrics_strict.json
trees_bst_insert_003,trees_bst_insert,full_method_v1,direct_adjudicated,False,1.0,1.0,0.0,0.765,,,,benchmark/v0.3/instances/trees/trees_bst_insert_003/instance.json,benchmark/v0.3/annotation/review_packets/full_method_v1/trees_bst_insert_001/packet.json,results/raw_metrics_strict.json
trees_lowest_common_ancestor_003,trees_lowest_common_ancestor,text_only_v1,direct_adjudicated,False,0.5909,1.0,0.0,0.257,,,,benchmark/v0.3/instances/trees/trees_lowest_common_ancestor_003/instance.json,benchmark/v0.3/annotation/review_packets/text_only_v1/trees_lowest_common_ancestor_001/packet.json,results/raw_metrics_strict.json
trees_lowest_common_ancestor_003,trees_lowest_common_ancestor,code_only_v1,direct_adjudicated,False,0.8333,1.0,0.0,0.2914,,,,benchmark/v0.3/instances/trees/trees_lowest_common_ancestor_003/instance.json,benchmark/v0.3/annotation/review_packets/code_only_v1/trees_lowest_common_ancestor_001/packet.json,results/raw_metrics_strict.json
trees_lowest_common_ancestor_003,trees_lowest_common_ancestor,naive_concat_v1,direct_adjudicated,False,0.5833,1.0,0.0,0.2559,,,,benchmark/v0.3/instances/trees/trees_lowest_common_ancestor_003/instance.json,benchmark/v0.3/annotation/review_packets/naive_concat_v1/trees_lowest_common_ancestor_001/packet.json,results/raw_metrics_strict.json
trees_lowest_common_ancestor_003,trees_lowest_common_ancestor,full_method_v1,direct_adjudicated,False,0.6667,1.0,0.0,0.6502,,,,benchmark/v0.3/instances/trees/trees_lowest_common_ancestor_003/instance.json,benchmark/v0.3/annotation/review_packets/full_method_v1/trees_lowest_common_ancestor_001/packet.json,results/raw_metrics_strict.json
