system_id,instance_id,selector,semantic_faithfulness,code_consistency,vacuity_rate,proof_utility,missing_critical_units,reliability
code_only_v1,trees_lowest_common_ancestor_002,all_three_samples_mean,0.8333,1.0000,0.0000,0.2914,0,0.7095
naive_concat_v1,trees_lowest_common_ancestor_002,all_three_samples_mean,0.6667,1.0000,0.0000,0.2677,1,0.6284
full_method_v1,trees_lowest_common_ancestor_002,all_three_samples_mean,0.6667,1.0000,0.0000,0.6502,3,0.7212
text_only_v1,trees_lowest_common_ancestor_004,all_three_samples_mean,0.5909,1.0000,0.0000,0.2570,3,0.5657
code_only_v1,trees_lowest_common_ancestor_004,all_three_samples_mean,0.8333,1.0000,0.0000,0.2914,0,0.7095
naive_concat_v1,trees_lowest_common_ancestor_004,all_three_samples_mean,0.5833,1.0000,0.0000,0.2559,2,0.5794
full_method_v1,trees_lowest_common_ancestor_004,all_three_samples_mean,0.6667,1.0000,0.0000,0.6502,3,0.7212
text_only_v1,trees_lowest_common_ancestor_005,all_three_samples_mean,0.5000,1.0000,0.0000,0.2441,4,0.5139
naive_concat_v1,trees_lowest_common_ancestor_005,all_three_samples_mean,0.6667,1.0000,0.0000,0.2677,1,0.6284
text_only_v1,trees_lowest_common_ancestor_006,all_three_samples_mean,0.5909,1.0000,0.0000,0.2570,3,0.5657
naive_concat_v1,trees_lowest_common_ancestor_006,all_three_samples_mean,0.5833,1.0000,0.0000,0.2559,2,0.5794
text_only_v1,trees_lowest_common_ancestor_007,all_three_samples_mean,0.5000,1.0000,0.0000,0.2441,4,0.5139
naive_concat_v1,trees_lowest_common_ancestor_007,all_three_samples_mean,0.6667,1.0000,0.0000,0.2677,1,0.6284
text_only_v1,arrays_binary_search_003,all_three_samples_mean,0.8571,1.0000,0.2857,0.2947,0,0.6758
code_only_v1,arrays_binary_search_003,all_three_samples_mean,1.0000,1.0000,0.0000,0.3150,0,0.7740
naive_concat_v1,arrays_binary_search_003,all_three_samples_mean,0.8750,1.0000,0.1667,0.2973,0,0.7006
full_method_v1,arrays_binary_search_003,all_three_samples_mean,0.2500,0.5000,0.0000,0.2087,3,0.1689
text_only_v1,arrays_max_subarray_003,all_three_samples_mean,0.6429,1.0000,0.1429,0.2644,2,0.5811
code_only_v1,arrays_max_subarray_003,all_three_samples_mean,1.0000,1.0000,0.0000,0.3150,0,0.7740
naive_concat_v1,arrays_max_subarray_003,all_three_samples_mean,0.7727,1.0000,0.0909,0.2828,2,0.6391
full_method_v1,arrays_max_subarray_003,all_three_samples_mean,0.9000,1.0000,0.0000,0.3008,0,0.7353
text_only_v1,dp_knapsack_01_003,all_three_samples_mean,0.8333,1.0000,0.0000,0.7076,0,0.8468
code_only_v1,dp_knapsack_01_003,all_three_samples_mean,0.8333,1.0000,0.0000,0.7076,0,0.8468
naive_concat_v1,dp_knapsack_01_003,all_three_samples_mean,0.8333,1.0000,0.0000,0.7076,0,0.8468
full_method_v1,dp_knapsack_01_003,all_three_samples_mean,0.8333,1.0000,0.0000,0.7076,0,0.8468
text_only_v1,dp_knapsack_01_007,all_three_samples_mean,0.8333,1.0000,0.0000,0.7076,0,0.8468
code_only_v1,dp_knapsack_01_007,all_three_samples_mean,0.8333,1.0000,0.0000,0.7076,0,0.8468
naive_concat_v1,dp_knapsack_01_007,all_three_samples_mean,0.8333,1.0000,0.0000,0.7076,0,0.8468
full_method_v1,dp_knapsack_01_007,all_three_samples_mean,0.8333,1.0000,0.0000,0.7076,0,0.8468
text_only_v1,dp_longest_common_subsequence_003,all_three_samples_mean,0.5556,1.0000,0.0000,0.2520,2,0.5687
code_only_v1,dp_longest_common_subsequence_003,all_three_samples_mean,0.7500,1.0000,0.0000,0.2796,0,0.6773
naive_concat_v1,dp_longest_common_subsequence_003,all_three_samples_mean,0.5909,1.0000,0.0000,0.2570,1,0.5990
full_method_v1,dp_longest_common_subsequence_003,all_three_samples_mean,0.2000,0.5000,0.2000,0.2016,3,0.1195
text_only_v1,graph_bfs_shortest_path_003,all_three_samples_mean,0.5714,1.0000,0.0000,0.2542,4,0.5415
code_only_v1,graph_bfs_shortest_path_003,all_three_samples_mean,1.0000,1.0000,0.0000,0.3150,0,0.7740
naive_concat_v1,graph_bfs_shortest_path_003,all_three_samples_mean,1.0000,1.0000,0.0000,0.3150,0,0.7740
full_method_v1,graph_bfs_shortest_path_003,all_three_samples_mean,1.0000,1.0000,0.0000,0.3150,0,0.7740
text_only_v1,graph_dijkstra_003,all_three_samples_mean,0.9286,1.0000,0.0000,0.7404,0,0.8901
code_only_v1,graph_dijkstra_003,all_three_samples_mean,0.9167,1.0000,0.0000,0.7363,0,0.8847
naive_concat_v1,graph_dijkstra_003,all_three_samples_mean,0.9286,1.0000,0.0000,0.7404,0,0.8901
full_method_v1,graph_dijkstra_003,all_three_samples_mean,0.9286,1.0000,0.0000,0.7404,0,0.8901
text_only_v1,greedy_coin_change_canonical_003,all_three_samples_mean,0.5000,0.5500,0.2500,0.2441,3,0.3446
code_only_v1,greedy_coin_change_canonical_003,all_three_samples_mean,0.7500,1.0000,0.0000,0.2796,0,0.6773
naive_concat_v1,greedy_coin_change_canonical_003,all_three_samples_mean,0.5000,0.5500,0.0833,0.2441,3,0.3696
full_method_v1,greedy_coin_change_canonical_003,all_three_samples_mean,0.8000,1.0000,0.0000,0.2867,0,0.6966
text_only_v1,greedy_interval_scheduling_003,all_three_samples_mean,0.5455,1.0000,0.0909,0.2506,2,0.5512
code_only_v1,greedy_interval_scheduling_003,all_three_samples_mean,0.7500,1.0000,0.0000,0.2796,1,0.6606
naive_concat_v1,greedy_interval_scheduling_003,all_three_samples_mean,0.8750,1.0000,0.0000,0.2973,0,0.7256
full_method_v1,greedy_interval_scheduling_003,all_three_samples_mean,0.8000,1.0000,0.0000,0.6962,0,0.8317
text_only_v1,sorting_insertion_sort_003,all_three_samples_mean,1.0000,1.0000,0.0000,0.3150,1,0.7573
code_only_v1,sorting_insertion_sort_003,all_three_samples_mean,0.8333,1.0000,0.0000,0.2914,0,0.7095
naive_concat_v1,sorting_insertion_sort_003,all_three_samples_mean,0.7778,1.0000,0.1111,0.2835,1,0.6547
full_method_v1,sorting_insertion_sort_003,all_three_samples_mean,0.8333,1.0000,0.0000,0.7076,0,0.8468
text_only_v1,sorting_merge_sort_003,all_three_samples_mean,1.0000,1.0000,0.0000,0.3150,2,0.7406
code_only_v1,sorting_merge_sort_003,all_three_samples_mean,1.0000,1.0000,0.0000,0.3150,0,0.7740
naive_concat_v1,sorting_merge_sort_003,all_three_samples_mean,1.0000,1.0000,0.0000,0.3150,0,0.7740
full_method_v1,sorting_merge_sort_003,all_three_samples_mean,1.0000,1.0000,0.0000,0.7650,0,0.9224
text_only_v1,trees_bst_insert_003,all_three_samples_mean,0.5455,1.0000,0.0000,0.2506,2,0.5648
code_only_v1,trees_bst_insert_003,all_three_samples_mean,0.9000,1.0000,0.0000,0.3008,0,0.7353
naive_concat_v1,trees_bst_insert_003,all_three_samples_mean,0.8750,1.0000,0.0000,0.2973,0,0.7256
full_method_v1,trees_bst_insert_003,all_three_samples_mean,1.0000,1.0000,0.0000,0.7650,0,0.9224
text_only_v1,trees_lowest_common_ancestor_003,all_three_samples_mean,0.5909,1.0000,0.0000,0.2570,3,0.5657
code_only_v1,trees_lowest_common_ancestor_003,all_three_samples_mean,0.8333,1.0000,0.0000,0.2914,0,0.7095
naive_concat_v1,trees_lowest_common_ancestor_003,all_three_samples_mean,0.5833,1.0000,0.0000,0.2559,2,0.5794
full_method_v1,trees_lowest_common_ancestor_003,all_three_samples_mean,0.6667,1.0000,0.0000,0.6502,3,0.7212
code_only_v1,arrays_binary_search_001,all_three_samples_worst_case,0.9200,1.0000,0.0800,0.3150,0,0.7348
naive_concat_v1,arrays_binary_search_001,all_three_samples_worst_case,0.7950,1.0000,0.2467,0.2973,0,0.6614
full_method_v1,arrays_binary_search_001,all_three_samples_worst_case,0.1700,0.5000,0.0800,0.2087,3,0.1297
text_only_v1,arrays_binary_search_002,all_three_samples_worst_case,0.7771,1.0000,0.3657,0.2947,0,0.6366
code_only_v1,arrays_binary_search_002,all_three_samples_worst_case,0.9200,1.0000,0.0800,0.3150,0,0.7348
naive_concat_v1,arrays_binary_search_002,all_three_samples_worst_case,0.9200,1.0000,0.0800,0.3150,0,0.7348
full_method_v1,arrays_binary_search_002,all_three_samples_worst_case,0.7950,1.0000,0.0800,0.2973,0,0.6864
text_only_v1,arrays_binary_search_004,all_three_samples_worst_case,0.7771,1.0000,0.3657,0.2947,0,0.6366
code_only_v1,arrays_binary_search_004,all_three_samples_worst_case,0.9200,1.0000,0.0800,0.3150,0,0.7348
naive_concat_v1,arrays_binary_search_004,all_three_samples_worst_case,0.7950,1.0000,0.2467,0.2973,0,0.6614
full_method_v1,arrays_binary_search_004,all_three_samples_worst_case,0.1700,0.5000,0.0800,0.2087,3,0.1297
text_only_v1,arrays_binary_search_005,all_three_samples_worst_case,0.7771,1.0000,0.3657,0.2947,0,0.6366
full_method_v1,arrays_binary_search_005,all_three_samples_worst_case,0.7950,1.0000,0.0800,0.2973,0,0.6864
text_only_v1,arrays_binary_search_006,all_three_samples_worst_case,0.7771,1.0000,0.3657,0.2947,0,0.6366
naive_concat_v1,arrays_binary_search_006,all_three_samples_worst_case,0.7950,1.0000,0.2467,0.2973,0,0.6614
full_method_v1,arrays_binary_search_006,all_three_samples_worst_case,0.1700,0.5000,0.0800,0.2087,3,0.1297
text_only_v1,arrays_binary_search_007,all_three_samples_worst_case,0.7771,1.0000,0.3657,0.2947,0,0.6366
full_method_v1,arrays_binary_search_007,all_three_samples_worst_case,0.7950,1.0000,0.0800,0.2973,0,0.6864
text_only_v1,arrays_max_subarray_001,all_three_samples_worst_case,0.5629,1.0000,0.2229,0.2644,2,0.5419
code_only_v1,arrays_max_subarray_001,all_three_samples_worst_case,0.9200,1.0000,0.0800,0.3150,0,0.7348
naive_concat_v1,arrays_max_subarray_001,all_three_samples_worst_case,0.6927,1.0000,0.1709,0.2828,2,0.5999
full_method_v1,arrays_max_subarray_001,all_three_samples_worst_case,0.8200,1.0000,0.0800,0.3008,0,0.6961
text_only_v1,arrays_max_subarray_002,all_three_samples_worst_case,0.9200,1.0000,0.0800,0.3150,2,0.7014
code_only_v1,arrays_max_subarray_002,all_three_samples_worst_case,0.9200,1.0000,0.0800,0.3150,0,0.7348
naive_concat_v1,arrays_max_subarray_002,all_three_samples_worst_case,0.4655,1.0000,0.1709,0.2506,2,0.5120
full_method_v1,arrays_max_subarray_002,all_three_samples_worst_case,0.8200,1.0000,0.0800,0.3008,0,0.6961
text_only_v1,arrays_max_subarray_004,all_three_samples_worst_case,0.5629,1.0000,0.2229,0.2644,2,0.5419
naive_concat_v1,arrays_max_subarray_004,all_three_samples_worst_case,0.6927,1.0000,0.1709,0.2828,2,0.5999
full_method_v1,arrays_max_subarray_004,all_three_samples_worst_case,0.8200,1.0000,0.0800,0.3008,0,0.6961
text_only_v1,arrays_max_subarray_005,all_three_samples_worst_case,0.9200,1.0000,0.0800,0.3150,2,0.7014
naive_concat_v1,arrays_max_subarray_005,all_three_samples_worst_case,0.4655,1.0000,0.1709,0.2506,2,0.5120
full_method_v1,arrays_max_subarray_005,all_three_samples_worst_case,0.8200,1.0000,0.0800,0.3008,0,0.6961
text_only_v1,arrays_max_subarray_006,all_three_samples_worst_case,0.5629,1.0000,0.2229,0.2644,2,0.5419
naive_concat_v1,arrays_max_subarray_006,all_three_samples_worst_case,0.6927,1.0000,0.1709,0.2828,2,0.5999
full_method_v1,arrays_max_subarray_006,all_three_samples_worst_case,0.8200,1.0000,0.0800,0.3008,0,0.6961
text_only_v1,arrays_max_subarray_007,all_three_samples_worst_case,0.9200,1.0000,0.0800,0.3150,2,0.7014
naive_concat_v1,arrays_max_subarray_007,all_three_samples_worst_case,0.4655,1.0000,0.1709,0.2506,2,0.5120
text_only_v1,dp_knapsack_01_001,all_three_samples_worst_case,0.7533,1.0000,0.0800,0.7076,0,0.8076
code_only_v1,dp_knapsack_01_001,all_three_samples_worst_case,0.7533,1.0000,0.0800,0.7076,0,0.8076
naive_concat_v1,dp_knapsack_01_001,all_three_samples_worst_case,0.7533,1.0000,0.0800,0.7076,0,0.8076
full_method_v1,dp_knapsack_01_001,all_three_samples_worst_case,0.7533,1.0000,0.0800,0.7076,0,0.8076
text_only_v1,dp_knapsack_01_002,all_three_samples_worst_case,0.7533,1.0000,0.0800,0.7076,0,0.8076
code_only_v1,dp_knapsack_01_002,all_three_samples_worst_case,0.7533,1.0000,0.0800,0.7076,0,0.8076
naive_concat_v1,dp_knapsack_01_002,all_three_samples_worst_case,0.7533,1.0000,0.0800,0.7076,0,0.8076
full_method_v1,dp_knapsack_01_002,all_three_samples_worst_case,0.7533,1.0000,0.0800,0.7076,0,0.8076
text_only_v1,dp_knapsack_01_004,all_three_samples_worst_case,0.7533,1.0000,0.0800,0.7076,0,0.8076
code_only_v1,dp_knapsack_01_004,all_three_samples_worst_case,0.7533,1.0000,0.0800,0.7076,0,0.8076
naive_concat_v1,dp_knapsack_01_004,all_three_samples_worst_case,0.7533,1.0000,0.0800,0.7076,0,0.8076
full_method_v1,dp_knapsack_01_004,all_three_samples_worst_case,0.7533,1.0000,0.0800,0.7076,0,0.8076
text_only_v1,dp_knapsack_01_005,all_three_samples_worst_case,0.7533,1.0000,0.0800,0.7076,0,0.8076
code_only_v1,dp_knapsack_01_005,all_three_samples_worst_case,0.7533,1.0000,0.0800,0.7076,0,0.8076
naive_concat_v1,dp_knapsack_01_005,all_three_samples_worst_case,0.7533,1.0000,0.0800,0.7076,0,0.8076
full_method_v1,dp_knapsack_01_005,all_three_samples_worst_case,0.7533,1.0000,0.0800,0.7076,0,0.8076
text_only_v1,dp_knapsack_01_006,all_three_samples_worst_case,0.7533,1.0000,0.0800,0.7076,0,0.8076
code_only_v1,dp_knapsack_01_006,all_three_samples_worst_case,0.7533,1.0000,0.0800,0.7076,0,0.8076
naive_concat_v1,dp_knapsack_01_006,all_three_samples_worst_case,0.7533,1.0000,0.0800,0.7076,0,0.8076
text_only_v1,dp_longest_common_subsequence_001,all_three_samples_worst_case,0.4756,1.0000,0.0800,0.2520,2,0.5295
code_only_v1,dp_longest_common_subsequence_001,all_three_samples_worst_case,0.6700,1.0000,0.0800,0.2796,0,0.6381
naive_concat_v1,dp_longest_common_subsequence_001,all_three_samples_worst_case,0.5109,1.0000,0.0800,0.2570,1,0.5598
full_method_v1,dp_longest_common_subsequence_001,all_three_samples_worst_case,0.1200,0.5000,0.2800,0.2016,3,0.0803
text_only_v1,dp_longest_common_subsequence_002,all_three_samples_worst_case,0.4825,1.0000,0.0800,0.2530,2,0.5322
code_only_v1,dp_longest_common_subsequence_002,all_three_samples_worst_case,0.9200,1.0000,0.0800,0.3150,0,0.7348
naive_concat_v1,dp_longest_common_subsequence_002,all_three_samples_worst_case,0.4700,1.0000,0.0800,0.2512,2,0.5274
full_method_v1,dp_longest_common_subsequence_002,all_three_samples_worst_case,0.2325,0.7143,0.2050,0.2175,3,0.2058
text_only_v1,dp_longest_common_subsequence_004,all_three_samples_worst_case,0.4756,1.0000,0.0800,0.2520,2,0.5295
code_only_v1,dp_longest_common_subsequence_004,all_three_samples_worst_case,0.6700,1.0000,0.0800,0.2796,0,0.6381
naive_concat_v1,dp_longest_common_subsequence_004,all_three_samples_worst_case,0.5109,1.0000,0.0800,0.2570,1,0.5598
full_method_v1,dp_longest_common_subsequence_004,all_three_samples_worst_case,0.1200,0.5000,0.2800,0.2016,3,0.0803
text_only_v1,dp_longest_common_subsequence_005,all_three_samples_worst_case,0.4825,1.0000,0.0800,0.2530,2,0.5322
naive_concat_v1,dp_longest_common_subsequence_005,all_three_samples_worst_case,0.4700,1.0000,0.0800,0.2512,2,0.5274
text_only_v1,dp_longest_common_subsequence_006,all_three_samples_worst_case,0.4756,1.0000,0.0800,0.2520,2,0.5295
code_only_v1,dp_longest_common_subsequence_006,all_three_samples_worst_case,0.6700,1.0000,0.0800,0.2796,0,0.6381
naive_concat_v1,dp_longest_common_subsequence_006,all_three_samples_worst_case,0.5109,1.0000,0.0800,0.2570,1,0.5598
text_only_v1,dp_longest_common_subsequence_007,all_three_samples_worst_case,0.4825,1.0000,0.0800,0.2530,2,0.5322
naive_concat_v1,dp_longest_common_subsequence_007,all_three_samples_worst_case,0.4700,1.0000,0.0800,0.2512,2,0.5274
text_only_v1,graph_bfs_shortest_path_001,all_three_samples_worst_case,0.4914,1.0000,0.0800,0.2542,4,0.5023
code_only_v1,graph_bfs_shortest_path_001,all_three_samples_worst_case,0.9200,1.0000,0.0800,0.3150,0,0.7348
naive_concat_v1,graph_bfs_shortest_path_001,all_three_samples_worst_case,0.9200,1.0000,0.0800,0.3150,0,0.7348
full_method_v1,graph_bfs_shortest_path_001,all_three_samples_worst_case,0.9200,1.0000,0.0800,0.3150,0,0.7348
text_only_v1,graph_bfs_shortest_path_002,all_three_samples_worst_case,0.5867,1.0000,0.0800,0.2677,4,0.5392
code_only_v1,graph_bfs_shortest_path_002,all_three_samples_worst_case,0.9200,1.0000,0.0800,0.3150,0,0.7348
naive_concat_v1,graph_bfs_shortest_path_002,all_three_samples_worst_case,0.6200,1.0000,0.0800,0.2725,3,0.5687
full_method_v1,graph_bfs_shortest_path_002,all_three_samples_worst_case,0.9200,1.0000,0.0800,0.7650,0,0.8833
text_only_v1,graph_bfs_shortest_path_004,all_three_samples_worst_case,0.4914,1.0000,0.0800,0.2542,4,0.5023
code_only_v1,graph_bfs_shortest_path_004,all_three_samples_worst_case,0.9200,1.0000,0.0800,0.3150,0,0.7348
naive_concat_v1,graph_bfs_shortest_path_004,all_three_samples_worst_case,0.9200,1.0000,0.0800,0.3150,0,0.7348
full_method_v1,graph_bfs_shortest_path_004,all_three_samples_worst_case,0.9200,1.0000,0.0800,0.3150,0,0.7348
text_only_v1,graph_bfs_shortest_path_005,all_three_samples_worst_case,0.5867,1.0000,0.0800,0.2677,4,0.5392
code_only_v1,graph_bfs_shortest_path_005,all_three_samples_worst_case,0.9200,1.0000,0.0800,0.3150,0,0.7348
naive_concat_v1,graph_bfs_shortest_path_005,all_three_samples_worst_case,0.6200,1.0000,0.0800,0.2725,3,0.5687
full_method_v1,graph_bfs_shortest_path_005,all_three_samples_worst_case,0.9200,1.0000,0.0800,0.7650,0,0.8833
text_only_v1,graph_bfs_shortest_path_006,all_three_samples_worst_case,0.4914,1.0000,0.0800,0.2542,4,0.5023
text_only_v1,graph_bfs_shortest_path_007,all_three_samples_worst_case,0.5867,1.0000,0.0800,0.2677,4,0.5392
naive_concat_v1,graph_bfs_shortest_path_007,all_three_samples_worst_case,0.6200,1.0000,0.0800,0.2725,3,0.5687
text_only_v1,graph_dijkstra_001,all_three_samples_worst_case,0.8486,1.0000,0.0800,0.7404,0,0.8509
code_only_v1,graph_dijkstra_001,all_three_samples_worst_case,0.8367,1.0000,0.0800,0.7363,0,0.8455
naive_concat_v1,graph_dijkstra_001,all_three_samples_worst_case,0.8486,1.0000,0.0800,0.7404,0,0.8509
full_method_v1,graph_dijkstra_001,all_three_samples_worst_case,0.8486,1.0000,0.0800,0.7404,0,0.8509
text_only_v1,graph_dijkstra_002,all_three_samples_worst_case,0.8486,1.0000,0.0800,0.7404,0,0.8509
code_only_v1,graph_dijkstra_002,all_three_samples_worst_case,0.8367,1.0000,0.0800,0.7363,0,0.8455
naive_concat_v1,graph_dijkstra_002,all_three_samples_worst_case,0.8486,1.0000,0.0800,0.7404,0,0.8509
full_method_v1,graph_dijkstra_002,all_three_samples_worst_case,0.8486,1.0000,0.0800,0.7404,0,0.8509
text_only_v1,graph_dijkstra_004,all_three_samples_worst_case,0.8486,1.0000,0.0800,0.7404,0,0.8509
code_only_v1,graph_dijkstra_004,all_three_samples_worst_case,0.8367,1.0000,0.0800,0.7363,0,0.8455
naive_concat_v1,graph_dijkstra_004,all_three_samples_worst_case,0.8486,1.0000,0.0800,0.7404,0,0.8509
full_method_v1,graph_dijkstra_004,all_three_samples_worst_case,0.8486,1.0000,0.0800,0.7404,0,0.8509
text_only_v1,graph_dijkstra_005,all_three_samples_worst_case,0.8486,1.0000,0.0800,0.7404,0,0.8509
code_only_v1,graph_dijkstra_005,all_three_samples_worst_case,0.8367,1.0000,0.0800,0.7363,0,0.8455
naive_concat_v1,graph_dijkstra_005,all_three_samples_worst_case,0.8486,1.0000,0.0800,0.7404,0,0.8509
full_method_v1,graph_dijkstra_005,all_three_samples_worst_case,0.8486,1.0000,0.0800,0.7404,0,0.8509
text_only_v1,graph_dijkstra_006,all_three_samples_worst_case,0.8486,1.0000,0.0800,0.7404,0,0.8509
code_only_v1,graph_dijkstra_006,all_three_samples_worst_case,0.8367,1.0000,0.0800,0.7363,0,0.8455
code_only_v1,graph_dijkstra_007,all_three_samples_worst_case,0.8367,1.0000,0.0800,0.7363,0,0.8455
text_only_v1,greedy_coin_change_canonical_001,all_three_samples_worst_case,0.4200,0.5500,0.3300,0.2441,3,0.3054
code_only_v1,greedy_coin_change_canonical_001,all_three_samples_worst_case,0.6700,1.0000,0.0800,0.2796,0,0.6381
naive_concat_v1,greedy_coin_change_canonical_001,all_three_samples_worst_case,0.4200,0.5500,0.1633,0.2441,3,0.3304
full_method_v1,greedy_coin_change_canonical_001,all_three_samples_worst_case,0.7200,1.0000,0.0800,0.2867,0,0.6574
text_only_v1,greedy_coin_change_canonical_002,all_three_samples_worst_case,0.4914,1.0000,0.0800,0.2542,2,0.5356
code_only_v1,greedy_coin_change_canonical_002,all_three_samples_worst_case,0.6700,1.0000,0.0800,0.2796,0,0.6381
naive_concat_v1,greedy_coin_change_canonical_002,all_three_samples_worst_case,0.5033,1.0000,0.0800,0.2559,0,0.5736
full_method_v1,greedy_coin_change_canonical_002,all_three_samples_worst_case,0.6700,1.0000,0.0800,0.6789,0,0.7698
text_only_v1,greedy_coin_change_canonical_004,all_three_samples_worst_case,0.4200,0.5500,0.3300,0.2441,3,0.3054
code_only_v1,greedy_coin_change_canonical_004,all_three_samples_worst_case,0.6700,1.0000,0.0800,0.2796,0,0.6381
naive_concat_v1,greedy_coin_change_canonical_004,all_three_samples_worst_case,0.4200,0.5500,0.1633,0.2441,3,0.3304
text_only_v1,greedy_coin_change_canonical_005,all_three_samples_worst_case,0.4914,1.0000,0.0800,0.2542,2,0.5356
code_only_v1,greedy_coin_change_canonical_005,all_three_samples_worst_case,0.6700,1.0000,0.0800,0.2796,0,0.6381
naive_concat_v1,greedy_coin_change_canonical_005,all_three_samples_worst_case,0.5033,1.0000,0.0800,0.2559,0,0.5736
full_method_v1,greedy_coin_change_canonical_005,all_three_samples_worst_case,0.6700,1.0000,0.0800,0.6789,0,0.7698
text_only_v1,greedy_coin_change_canonical_006,all_three_samples_worst_case,0.4200,0.5500,0.3300,0.2441,3,0.3054
naive_concat_v1,greedy_coin_change_canonical_006,all_three_samples_worst_case,0.4200,0.5500,0.1633,0.2441,3,0.3304
text_only_v1,greedy_coin_change_canonical_007,all_three_samples_worst_case,0.4914,1.0000,0.0800,0.2542,2,0.5356
naive_concat_v1,greedy_coin_change_canonical_007,all_three_samples_worst_case,0.5033,1.0000,0.0800,0.2559,0,0.5736
text_only_v1,greedy_interval_scheduling_001,all_three_samples_worst_case,0.4655,1.0000,0.1709,0.2506,2,0.5120
code_only_v1,greedy_interval_scheduling_001,all_three_samples_worst_case,0.6700,1.0000,0.0800,0.2796,1,0.6214
naive_concat_v1,greedy_interval_scheduling_001,all_three_samples_worst_case,0.7950,1.0000,0.0800,0.2973,0,0.6864
full_method_v1,greedy_interval_scheduling_001,all_three_samples_worst_case,0.7200,1.0000,0.0800,0.6962,0,0.7925
text_only_v1,greedy_interval_scheduling_002,all_three_samples_worst_case,0.4655,1.0000,0.1709,0.2506,2,0.5120
code_only_v1,greedy_interval_scheduling_002,all_three_samples_worst_case,0.6700,1.0000,0.0800,0.2796,1,0.6214
naive_concat_v1,greedy_interval_scheduling_002,all_three_samples_worst_case,0.4867,1.0000,0.0800,0.2536,1,0.5505
full_method_v1,greedy_interval_scheduling_002,all_three_samples_worst_case,0.6700,1.0000,0.0800,0.6789,0,0.7698
text_only_v1,greedy_interval_scheduling_004,all_three_samples_worst_case,0.4655,1.0000,0.1709,0.2506,2,0.5120
code_only_v1,greedy_interval_scheduling_004,all_three_samples_worst_case,0.6700,1.0000,0.0800,0.2796,1,0.6214
text_only_v1,greedy_interval_scheduling_005,all_three_samples_worst_case,0.4655,1.0000,0.1709,0.2506,2,0.5120
code_only_v1,greedy_interval_scheduling_005,all_three_samples_worst_case,0.6700,1.0000,0.0800,0.2796,1,0.6214
naive_concat_v1,greedy_interval_scheduling_005,all_three_samples_worst_case,0.4867,1.0000,0.0800,0.2536,1,0.5505
full_method_v1,greedy_interval_scheduling_005,all_three_samples_worst_case,0.6700,1.0000,0.0800,0.6789,0,0.7698
text_only_v1,greedy_interval_scheduling_006,all_three_samples_worst_case,0.4655,1.0000,0.1709,0.2506,2,0.5120
code_only_v1,greedy_interval_scheduling_006,all_three_samples_worst_case,0.6700,1.0000,0.0800,0.2796,1,0.6214
text_only_v1,greedy_interval_scheduling_007,all_three_samples_worst_case,0.4655,1.0000,0.1709,0.2506,2,0.5120
code_only_v1,greedy_interval_scheduling_007,all_three_samples_worst_case,0.6700,1.0000,0.0800,0.2796,1,0.6214
naive_concat_v1,greedy_interval_scheduling_007,all_three_samples_worst_case,0.4867,1.0000,0.0800,0.2536,1,0.5505
code_only_v1,sorting_insertion_sort_001,all_three_samples_worst_case,0.7533,1.0000,0.0800,0.2914,0,0.6703
naive_concat_v1,sorting_insertion_sort_001,all_three_samples_worst_case,0.6978,1.0000,0.1911,0.2835,1,0.6155
full_method_v1,sorting_insertion_sort_001,all_three_samples_worst_case,0.7533,1.0000,0.0800,0.7076,0,0.8076
text_only_v1,sorting_insertion_sort_002,all_three_samples_worst_case,0.9200,1.0000,0.0800,0.3150,1,0.7181
code_only_v1,sorting_insertion_sort_002,all_three_samples_worst_case,0.7533,1.0000,0.0800,0.2914,0,0.6703
naive_concat_v1,sorting_insertion_sort_002,all_three_samples_worst_case,0.7382,1.0000,0.1709,0.2892,1,0.6341
full_method_v1,sorting_insertion_sort_002,all_three_samples_worst_case,0.7533,1.0000,0.0800,0.7076,0,0.8076
text_only_v1,sorting_insertion_sort_004,all_three_samples_worst_case,0.9200,1.0000,0.0800,0.3150,1,0.7181
code_only_v1,sorting_insertion_sort_004,all_three_samples_worst_case,0.7533,1.0000,0.0800,0.2914,0,0.6703
naive_concat_v1,sorting_insertion_sort_004,all_three_samples_worst_case,0.6978,1.0000,0.1911,0.2835,1,0.6155
full_method_v1,sorting_insertion_sort_004,all_three_samples_worst_case,0.7533,1.0000,0.0800,0.7076,0,0.8076
text_only_v1,sorting_insertion_sort_005,all_three_samples_worst_case,0.9200,1.0000,0.0800,0.3150,1,0.7181
naive_concat_v1,sorting_insertion_sort_005,all_three_samples_worst_case,0.7382,1.0000,0.1709,0.2892,1,0.6341
text_only_v1,sorting_insertion_sort_006,all_three_samples_worst_case,0.9200,1.0000,0.0800,0.3150,1,0.7181
naive_concat_v1,sorting_insertion_sort_006,all_three_samples_worst_case,0.6978,1.0000,0.1911,0.2835,1,0.6155
text_only_v1,sorting_insertion_sort_007,all_three_samples_worst_case,0.9200,1.0000,0.0800,0.3150,1,0.7181
naive_concat_v1,sorting_insertion_sort_007,all_three_samples_worst_case,0.7382,1.0000,0.1709,0.2892,1,0.6341
text_only_v1,sorting_merge_sort_001,all_three_samples_worst_case,0.9200,1.0000,0.0800,0.3150,2,0.7014
code_only_v1,sorting_merge_sort_001,all_three_samples_worst_case,0.9200,1.0000,0.0800,0.3150,0,0.7348
